vn5wn0cf0cn0st300500p1:5000,Average,Median,Average runtime,vn5wn0cf0cn0st300500p1_0,vn5wn0cf0cn0st300500p1_1,vn5wn0cf0cn0st300500p1_2,vn5wn0cf0cn0st300500p1_3,vn5wn0cf0cn0st300500p1_4,vn5wn0cf0cn0st300500p1_5,vn5wn0cf0cn0st300500p1_6,vn5wn0cf0cn0st300500p1_7,vn5wn0cf0cn0st300500p1_8,vn5wn0cf0cn0st300500p1_9,vn5wn0cf0cn0st300500p1_10,vn5wn0cf0cn0st300500p1_11,vn5wn0cf0cn0st300500p1_12,vn5wn0cf0cn0st300500p1_13,vn5wn0cf0cn0st300500p1_14,vn5wn0cf0cn0st300500p1_15,vn5wn0cf0cn0st300500p1_16,vn5wn0cf0cn0st300500p1_17,vn5wn0cf0cn0st300500p1_18,vn5wn0cf0cn0st300500p1_19,vn5wn0cf0cn0st300500p1_20,vn5wn0cf0cn0st300500p1_21,vn5wn0cf0cn0st300500p1_22,vn5wn0cf0cn0st300500p1_23,vn5wn0cf0cn0st300500p1_24,vn5wn0cf0cn0st300500p1_25,vn5wn0cf0cn0st300500p1_26,vn5wn0cf0cn0st300500p1_27,vn5wn0cf0cn0st300500p1_28,vn5wn0cf0cn0st300500p1_29
k_step_v2 -a:k 2,1679.5146666666667,1588.9299999999998,234,1790.98,1443.87,1523.2,1790.49,1502.14,2439.37,1593.0,1710.66,1545.11,1472.7700000000002,1525.7800000000002,1344.67,1448.4299999999998,1900.0600000000002,1384.8200000000002,1252.33,1744.49,2199.64,1613.49,2371.5800000000004,1449.6200000000003,2357.8900000000003,1169.79,1584.86,1625.82,1838.56,1908.8500000000001,1523.12,1301.1200000000001,2028.9299999999998
k_step_v2 -a:k 3,2012.5333333333335,1968.1950000000002,1094,1966.61,1922.78,1910.77,2439.58,1896.3700000000003,3366.14,1978.8000000000002,2048.54,1572.6899999999998,1812.4299999999998,1626.3300000000002,1644.85,1594.36,1979.13,1981.2100000000003,2145.62,2343.97,2373.15,1624.03,2524.2299999999996,1863.3700000000001,2316.4,1593.9699999999998,1980.1599999999999,1863.2500000000002,1969.7800000000002,1840.6699999999998,2115.66,1883.1799999999998,2197.9700000000003
all_in_cluster -a:maxd 120 -a:minp 2,1509.4783333333335,1507.27,85,1548.94,973.6600000000001,1981.3799999999997,1856.7300000000002,1428.5,2493.15,1308.49,1942.75,451.35,1738.69,856.8299999999999,1724.5700000000002,2151.4,1502.25,1013.2800000000001,942.94,2366.9900000000002,1512.29,1112.8899999999999,2729.48,1704.77,1736.8,971.95,1413.8000000000002,1525.83,1316.27,571.5,1282.75,1622.83,1501.29
greedy_priority,1807.0656666666666,1516.86,112,2377.3500000000004,774.93,1363.31,2653.3099999999995,1643.55,3808.3500000000004,1515.71,2421.21,1212.03,1115.53,1185.75,976.23,2222.77,1157.6000000000001,1339.28,1155.4999999999998,2272.9100000000003,2682.93,776.7600000000001,3120.9,2010.1700000000003,3192.98,790.05,1518.0099999999998,3198.3900000000003,996.57,1984.52,740.9,973.71,3030.76
gravitational_search,1384.224,1288.41,482,1725.45,749.75,1335.7,1676.1999999999998,1189.08,2719.1900000000005,1105.83,1851.3400000000001,805.6199999999998,1211.5700000000002,920.55,812.21,1367.8999999999999,1303.5300000000002,1129.03,993.2,1704.1400000000003,1822.57,1051.46,2041.8700000000001,1646.54,2159.18,637.12,1273.29,1542.8400000000001,1004.33,1904.5299999999997,803.5200000000001,943.46,2095.72
onion_search_hamilton -a:cnum 2,7.088666666666666,0.0,93,0.0,0.0,0.0,0.0,0.0,192.07999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onion_search_hamilton -a:cnum 4,21.511000000000003,0.0,109,0.0,92.82000000000001,0.0,0.0,0.0,235.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.70000000000002,134.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onion_search_heuristic -a:cnum 2,7.088666666666666,0.0,97,0.0,0.0,0.0,0.0,0.0,192.07999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onion_search_heuristic -a:cnum 4,21.511000000000003,0.0,148,0.0,92.82000000000001,0.0,0.0,0.0,235.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.70000000000002,134.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0


vn10wn0cf8cn5st300800p5:5000,Average,Median,Average runtime,vn10wn0cf8cn5st300800p5_0,vn10wn0cf8cn5st300800p5_1,vn10wn0cf8cn5st300800p5_2,vn10wn0cf8cn5st300800p5_3,vn10wn0cf8cn5st300800p5_4,vn10wn0cf8cn5st300800p5_5,vn10wn0cf8cn5st300800p5_6,vn10wn0cf8cn5st300800p5_7,vn10wn0cf8cn5st300800p5_8,vn10wn0cf8cn5st300800p5_9,vn10wn0cf8cn5st300800p5_10,vn10wn0cf8cn5st300800p5_11,vn10wn0cf8cn5st300800p5_12,vn10wn0cf8cn5st300800p5_13,vn10wn0cf8cn5st300800p5_14,vn10wn0cf8cn5st300800p5_15,vn10wn0cf8cn5st300800p5_16,vn10wn0cf8cn5st300800p5_17,vn10wn0cf8cn5st300800p5_18,vn10wn0cf8cn5st300800p5_19,vn10wn0cf8cn5st300800p5_20,vn10wn0cf8cn5st300800p5_21,vn10wn0cf8cn5st300800p5_22,vn10wn0cf8cn5st300800p5_23,vn10wn0cf8cn5st300800p5_24,vn10wn0cf8cn5st300800p5_25,vn10wn0cf8cn5st300800p5_26,vn10wn0cf8cn5st300800p5_27,vn10wn0cf8cn5st300800p5_28,vn10wn0cf8cn5st300800p5_29
Entropy,,,,0.7364516253185087,0.5903089986991944,0.6160396270529163,0.7966576244513051,0.7364516253185087,0.7364516253185087,0.5301029995663981,0.6989700043360187,0.759176003468815,0.7364516253185087,0.7364516253185088,0.6160396270529163,0.6535212480354063,0.5331092497698138,0.7364516253185087,0.6989700043360187,0.7966576244513051,0.5903089986991944,0.6387640052032225,0.5903089986991944,0.7364516253185088,0.6160396270529163,0.55583362792012,0.6989700043360187,0.7364516253185087,0.7364516253185087,0.796657624451305,0.7364516253185088,0.7364516253185087,0.7364516253185088
p_sd,,,,0.16076069171286866,0.15911002482559045,0.13422369388450012,0.16833300330000653,0.15111584959890872,0.1357792325799494,0.11029052543169789,0.1416474496770062,0.136586968631711,0.1312097557348538,0.128763348822559,0.17982213434391217,0.13085870242364472,0.126237870704476,0.16782133356638543,0.08072174428244226,0.15911002482559045,0.12713772060250253,0.145657131648265,0.13753544997563355,0.12812493902437574,0.16390240998838299,0.16445060048537372,0.13242356285797477,0.15548633380461446,0.154466824917197,0.11356055653262712,0.15111584959890872,0.11723480711802275,0.13
st_sd,,,,165.71360837299994,127.05904139414872,103.80751417888784,149.06709898565813,121.41251994749142,126.39620247459969,155.9487095169434,161.85178404948152,114.23221962301179,145.06550244630873,123.54756169184401,159.64022049596397,150.42938542718306,124.58330546265017,102.2985825903761,142.69197594819408,121.2270596855339,96.1041102138717,139.44174410842686,154.3243337908834,157.5722056709241,126.81088281373961,90.9065454189081,129.34063553268942,132.84953895290718,80.00624975587844,116.63618649458667,136.4587849865299,130.59862173851607,104.9809506529637
k_step_v2 -a:k 1,1655.139,1492.6999999999998,107,1298.1,1116.8799999999999,1414.07,1302.67,1880.79,1473.28,1107.92,2918.02,1458.78,1727.9600000000003,1769.73,3269.0099999999998,1314.3,1551.36,1154.77,1715.94,1550.6699999999998,2027.6799999999998,1098.0,1198.02,2104.65,1211.85,1337.69,1747.0599999999997,1622.3199999999997,1512.12,1164.35,3492.22,1777.12,1336.84
k_step_v2 -a:k 2,1808.264666666667,1701.135,234,1608.44,1432.73,1687.9399999999998,1280.8899999999999,2270.59,1504.16,1495.84,2793.6499999999996,1768.52,1924.62,2166.5299999999997,2542.05,1628.8400000000001,1836.74,1517.8899999999999,1714.3300000000002,2022.5200000000002,1646.0,1329.67,1661.38,1855.47,1644.4799999999998,1492.3200000000002,1714.66,1808.37,1912.8000000000002,1503.6399999999999,2709.1200000000003,2323.5899999999997,1450.16
k_step_v2 -a:k 3,2076.5506666666665,2092.705,1075,1846.1999999999998,1529.7399999999998,2186.27,1773.2799999999997,2560.96,1561.99,1677.9799999999998,2673.4400000000005,2261.5299999999997,1998.27,2412.23,2672.2799999999997,1585.77,2216.6,1518.3600000000001,2243.14,2655.37,2095.99,1521.0500000000002,1804.7199999999998,2525.67,2128.11,1614.06,1815.17,2114.12,2089.42,1995.7199999999998,2928.17,2257.73,2033.18
all_in_cluster -a:maxd 120 -a:minp 2,1664.433,1624.4850000000001,82,1124.0,881.96,2231.97,1274.85,1671.06,2169.42,1397.8600000000001,2763.1099999999997,2019.8400000000001,2309.33,1522.37,1965.26,1232.02,551.25,1551.21,2089.31,1199.56,1326.8899999999999,1195.96,593.18,2478.4300000000003,1656.2099999999998,774.65,2083.58,1592.7600000000002,2161.64,1206.48,2836.3900000000003,2174.2000000000003,1898.24
greedy_priority,1878.461333333333,1691.59,111,2513.59,840.58,1176.0300000000002,1413.6599999999999,1571.9199999999998,1145.22,1187.6999999999998,4961.64,1957.15,1986.1599999999999,2237.8799999999997,4141.07,1674.02,1989.3899999999999,748.1099999999999,2040.52,1925.4700000000003,2003.6299999999997,948.1800000000001,1941.1599999999999,1709.1599999999999,1092.91,1378.79,1581.64,1436.2,2219.9500000000003,1648.7,2963.9599999999996,2902.62,1016.83
gravitational_search,1442.8436666666669,1282.155,479,1993.79,655.11,1108.83,1072.21,1186.58,1318.44,1075.3000000000002,2638.38,1515.52,1759.2099999999998,1891.44,2346.5600000000004,988.3199999999999,1077.1200000000001,719.98,1686.31,1565.29,1340.3,957.64,1143.0700000000002,1855.3799999999999,1086.21,1021.3299999999999,1244.4099999999999,1763.36,1960.79,1245.87,2481.97,1626.03,960.56
onion_search_hamilton -a:cnum 2,13.875666666666666,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,54.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.83999999999997,42.74999999999999,0.0
onion_search_hamilton -a:cnum 4,24.643333333333334,0.0,108,0.0,0.0,0.0,135.0,0.0,0.0,0.0,127.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.11999999999998,0.0,0.0
onion_search_heuristic -a:cnum 2,13.875666666666666,0.0,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,54.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.83999999999997,42.74999999999999,0.0
onion_search_heuristic -a:cnum 4,24.643333333333334,0.0,148,0.0,0.0,0.0,135.0,0.0,0.0,0.0,127.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.11999999999998,0.0,0.0


vn10wn4cf0cn0st500700p1:5000,Average,Median,Average runtime,vn10wn4cf0cn0st500700p1_0,vn10wn4cf0cn0st500700p1_1,vn10wn4cf0cn0st500700p1_2,vn10wn4cf0cn0st500700p1_3,vn10wn4cf0cn0st500700p1_4,vn10wn4cf0cn0st500700p1_5,vn10wn4cf0cn0st500700p1_6,vn10wn4cf0cn0st500700p1_7,vn10wn4cf0cn0st500700p1_8,vn10wn4cf0cn0st500700p1_9,vn10wn4cf0cn0st500700p1_10,vn10wn4cf0cn0st500700p1_11,vn10wn4cf0cn0st500700p1_12,vn10wn4cf0cn0st500700p1_13,vn10wn4cf0cn0st500700p1_14,vn10wn4cf0cn0st500700p1_15,vn10wn4cf0cn0st500700p1_16,vn10wn4cf0cn0st500700p1_17,vn10wn4cf0cn0st500700p1_18,vn10wn4cf0cn0st500700p1_19,vn10wn4cf0cn0st500700p1_20,vn10wn4cf0cn0st500700p1_21,vn10wn4cf0cn0st500700p1_22,vn10wn4cf0cn0st500700p1_23,vn10wn4cf0cn0st500700p1_24,vn10wn4cf0cn0st500700p1_25,vn10wn4cf0cn0st500700p1_26,vn10wn4cf0cn0st500700p1_27,vn10wn4cf0cn0st500700p1_28,vn10wn4cf0cn0st500700p1_29
Entropy,,,,0.7966576244513051,0.7364516253185088,0.7364516253185088,0.8193820026016112,0.8795880017344074,0.7966576244513051,0.7966576244513051,0.7364516253185088,0.7364516253185087,0.7966576244513051,0.6762456261857125,0.9397940008672037,0.8795880017344074,0.8568636235841012,0.9397940008672037,0.796657624451305,0.8568636235841013,0.7966576244513051,0.8193820026016112,0.9397940008672037,0.6989700043360187,0.8795880017344074,0.7364516253185087,0.9397940008672037,0.5903089986991944,0.6387640052032225,0.9397940008672037,0.7364516253185087,0.7364516253185087,0.8193820026016112
p_sd,,,,0.014000000000000012,0.02712931993250108,0.02271563338320111,0.018000000000000016,0.024000000000000007,0.028000000000000004,0.019595917942265444,0.030983866769659342,0.024000000000000007,0.03370459909270544,0.024413111231467412,0.03370459909270545,0.022271057451320107,0.032,0.02683281572999749,0.03249615361854384,0.024000000000000007,0.02993325909419155,0.027129319932501082,0.02891366458960193,0.02441311123146742,0.02561249694973141,0.020000000000000007,0.02088061301782111,0.03280243893371346,0.01264911064067351,0.024413111231467402,0.026000000000000016,0.0240831891575846,0.02441311123146742
st_sd,,,,46.486557196677836,50.60632371551998,65.39113089708727,52.392747589718944,51.38093031466052,51.92301994298868,49.28488612140643,47.07440918375928,49.15282290977803,52.81098370604357,54.67174773134658,63.08724118235002,45.65084884205331,34.698703145794944,62.93647591023825,57.52390807307862,51.39066063011839,47.15930449020638,56.213877290220786,50.80354318352215,51.778373863998475,46.09772228646444,61.02458520956943,52.87721626560914,56.07138307550475,53.25410782277739,58.957611891934704,54.0,55.35341001239219,66.4529909033446
k_step_v2 -a:k 1,5485.916333333335,5481.885,194,6337.4400000000005,5644.410000000001,7002.460000000001,5360.8,5602.970000000001,3615.5,6457.58,8330.7,7719.12,5173.179999999999,7508.820000000001,4967.67,6175.08,2403.7200000000003,4594.29,6585.71,3185.28,7790.460000000001,6921.139999999999,4928.710000000001,4806.12,3667.0000000000005,2923.9500000000003,8115.85,1932.2400000000002,3426.45,5353.47,6353.779999999999,8489.95,3203.6400000000003
k_step_v2 -a:k 2,4548.451666666667,4332.25,285,5326.35,7900.01,6519.94,5876.659999999999,6072.9,4096.26,5359.099999999999,6558.44,2336.4500000000003,4636.75,5436.2699999999995,5458.570000000001,3590.57,2355.05,4564.249999999999,4100.25,5953.92,5376.150000000001,3513.6800000000007,3401.4100000000003,4035.26,3716.87,2925.7600000000007,4998.73,2009.0900000000001,3901.42,3782.66,3998.4599999999996,5604.23,3048.09
k_step_v2 -a:k 3,3532.166,3555.05,853,3463.9300000000003,3548.7400000000002,4439.4,4345.17,4619.19,3296.29,3216.29,4482.450000000001,3929.6599999999994,3727.69,3644.6099999999997,3657.8500000000004,2990.4,2072.37,4240.990000000001,3768.41,3228.78,3561.36,3238.1200000000003,4039.8199999999997,2659.7,3081.3399999999997,3156.24,3012.3,2433.07,2903.87,3920.3199999999997,2862.99,4747.32,3676.3099999999995
all_in_cluster -a:maxd 120 -a:minp 2,6024.9016666666685,5667.3150000000005,167,4485.369999999999,7494.0,7330.56,5654.26,8695.96,6062.510000000001,5208.56,8579.04,4368.43,9301.939999999999,7307.22,5680.37,3815.13,3517.6000000000004,5415.33,6515.030000000001,3817.7800000000007,6291.349999999999,4302.61,10417.970000000001,6657.61,4799.18,3713.9300000000003,4959.919999999999,2168.89,2412.39,5720.32,5262.14,11677.070000000002,9114.580000000002
greedy_priority,10715.780999999999,11081.695,295,11878.85,13315.54,13078.640000000001,10300.77,12831.89,8809.21,12921.59,12723.180000000002,13036.43,9627.28,13932.37,10372.310000000001,7095.649999999999,6883.379999999999,7827.3,11662.800000000001,12119.359999999999,11854.310000000001,9585.869999999999,10475.35,11594.66,9916.349999999999,9347.18,12250.800000000001,2609.75,10619.949999999999,11216.16,9775.58,12863.689999999999,10947.23
gravitational_search,4268.348333333333,4209.87,2663,4865.58,5578.67,5454.610000000001,3930.58,8356.51,3288.7700000000004,4278.1900000000005,4813.04,5015.939999999999,3716.0600000000004,3735.88,5101.69,2643.7200000000003,2367.4300000000003,4221.88,4197.86,4008.99,2858.0200000000004,3781.38,5504.540000000001,5618.750000000001,2925.33,3037.05,4718.89,2102.98,3497.1699999999996,4752.530000000001,3884.97,4272.09,5521.35
onion_search_hamilton -a:cnum 2,718.9773333333334,535.8,176,819.77,316.4,644.37,1037.34,813.15,20.25,0.0,3477.23,133.28,1605.1399999999999,1033.97,572.72,0.0,0.0,1779.89,818.2800000000001,20.25,178.23000000000002,143.64000000000001,498.88,1552.5800000000002,0.0,0.0,609.76,0.0,50.76,1273.8600000000001,1698.8999999999996,101.76,2368.9100000000003
onion_search_hamilton -a:cnum 4,1721.3373333333332,1220.0700000000002,178,3001.5699999999997,316.4,644.37,1138.3,5430.650000000001,916.16,1301.8400000000001,3591.3300000000004,211.68,1102.3899999999999,2706.7099999999996,572.72,0.0,0.0,1775.49,964.15,1951.2099999999998,2941.04,136.78,3923.53,3970.3999999999996,0.0,0.0,1350.99,0.0,2366.16,3481.3199999999997,2779.16,101.76,4964.01
onion_search_heuristic -a:cnum 2,718.9773333333334,535.8,177,819.77,316.4,644.37,1037.34,813.15,20.25,0.0,3477.23,133.28,1605.1399999999999,1033.97,572.72,0.0,0.0,1779.89,818.2800000000001,20.25,178.23000000000002,143.64000000000001,498.88,1552.5800000000002,0.0,0.0,609.76,0.0,50.76,1273.8600000000001,1698.8999999999996,101.76,2368.9100000000003
onion_search_heuristic -a:cnum 4,1766.2883333333332,1220.0700000000002,197,3001.5699999999997,316.4,644.37,1138.3,5430.650000000001,916.16,1301.8400000000001,3591.3300000000004,211.68,1102.3899999999999,2706.7099999999996,572.72,0.0,0.0,3124.02,964.15,1951.2099999999998,2941.04,136.78,3923.53,3970.3999999999996,0.0,0.0,1350.99,0.0,2366.16,3481.3199999999997,2779.16,101.76,4964.01


vn10wn4cf0cn0st500700p5:5000,Average,Median,Average runtime,vn10wn4cf0cn0st500700p5_0,vn10wn4cf0cn0st500700p5_1,vn10wn4cf0cn0st500700p5_2,vn10wn4cf0cn0st500700p5_3,vn10wn4cf0cn0st500700p5_4,vn10wn4cf0cn0st500700p5_5,vn10wn4cf0cn0st500700p5_6,vn10wn4cf0cn0st500700p5_7,vn10wn4cf0cn0st500700p5_8,vn10wn4cf0cn0st500700p5_9,vn10wn4cf0cn0st500700p5_10,vn10wn4cf0cn0st500700p5_11,vn10wn4cf0cn0st500700p5_12,vn10wn4cf0cn0st500700p5_13,vn10wn4cf0cn0st500700p5_14,vn10wn4cf0cn0st500700p5_15,vn10wn4cf0cn0st500700p5_16,vn10wn4cf0cn0st500700p5_17,vn10wn4cf0cn0st500700p5_18,vn10wn4cf0cn0st500700p5_19,vn10wn4cf0cn0st500700p5_20,vn10wn4cf0cn0st500700p5_21,vn10wn4cf0cn0st500700p5_22,vn10wn4cf0cn0st500700p5_23,vn10wn4cf0cn0st500700p5_24,vn10wn4cf0cn0st500700p5_25,vn10wn4cf0cn0st500700p5_26,vn10wn4cf0cn0st500700p5_27,vn10wn4cf0cn0st500700p5_28,vn10wn4cf0cn0st500700p5_29
Entropy,,,,0.8795880017344074,0.8568636235841013,0.7364516253185087,0.8795880017344074,0.6505149978319906,0.7364516253185087,0.6505149978319906,0.7966576244513051,0.8193820026016112,0.7966576244513051,0.759176003468815,0.8193820026016112,0.5301029995663982,0.8193820026016112,0.8568636235841013,0.6989700043360187,0.7364516253185087,0.7364516253185088,0.8193820026016112,0.7137272471682026,0.8795880017344074,0.8193820026016112,0.7966576244513051,0.8795880017344074,0.8795880017344074,0.8193820026016112,0.7966576244513051,0.5073786214160918,0.8795880017344074,0.8795880017344074
p_sd,,,,0.13370115930686613,0.13370115930686616,0.16169106345126188,0.12913558765886343,0.1318938967503804,0.149130815058458,0.19084024732744398,0.11135528725660042,0.10992724866929036,0.11643023662262307,0.176,0.16527552752903255,0.13067516979135707,0.12427389106324789,0.1277654100294755,0.09927738916792685,0.16229602582934677,0.16752313273097538,0.11800000000000001,0.1661806246227279,0.1214742771124817,0.16454786537661314,0.13646977687385586,0.12611106216347556,0.1499866660740214,0.09476286192385706,0.10516653460107925,0.1541557653803451,0.12963024338479043,0.15974980438172687
st_sd,,,,32.93933818400121,49.4064773081425,59.0,66.85057965343307,50.80354318352215,51.536394906900505,36.66060555964672,61.065538563088104,52.16320542297991,53.14132102234569,41.90465367951393,63.686733312362634,63.788713735268246,67.0,48.620983124572874,47.70744176750625,47.07440918375928,45.044422518220834,50.24937810560445,61.39218191268331,62.93647591023825,43.0,45.48626166217664,37.0,57.1314274283428,50.635955604688654,65.84831053261732,63.37191807101944,53.14132102234569,50.23942674832188
k_step_v2 -a:k 1,5037.388666666667,5026.025,189,6916.589999999999,2165.42,2947.71,4582.25,4951.24,2819.25,6251.91,8398.029999999999,6778.820000000001,8169.67,2747.53,5602.41,2062.73,2766.2999999999997,6178.47,3343.37,6716.91,6500.57,2669.07,3535.37,8756.32,8069.56,6704.3200000000015,3519.87,5100.81,3586.7000000000003,4182.79,1706.91,7535.549999999999,5855.21
k_step_v2 -a:k 2,3783.682,3431.3050000000003,274,3621.8999999999996,2441.8,2680.1800000000003,3402.47,4096.789999999999,2884.04,4561.86,5114.530000000001,6193.67,4574.53,2904.99,4710.699999999999,2211.67,2337.23,3990.5099999999998,2081.68,5448.200000000001,5863.75,2625.03,2634.4799999999996,7401.570000000001,5179.219999999999,3460.1400000000003,3254.0499999999997,2668.41,3296.0299999999997,3005.3399999999997,1946.62,4680.2699999999995,4238.8
k_step_v2 -a:k 3,3274.901,3172.7599999999998,841,3630.7300000000005,2931.63,2295.7299999999996,2978.73,3731.4600000000005,2769.0,3398.67,3124.629999999999,3189.2699999999995,5487.5,2886.59,2996.2299999999996,2765.31,1949.44,3216.9800000000005,2770.1299999999997,3614.91,4092.3700000000003,3237.5800000000004,4317.82,4246.71,4220.07,3237.78,3237.62,3030.2200000000003,2950.43,2068.46,2548.29,3156.25,4166.49
all_in_cluster -a:maxd 120 -a:minp 2,5007.833333333331,4406.62,166,4816.6,5139.270000000001,2032.83,3391.24,5165.97,4355.74,7223.079999999999,5817.719999999999,8290.949999999999,8534.5,5417.240000000001,4457.5,1701.8400000000001,2158.0699999999997,9411.640000000001,4296.679999999999,5754.9800000000005,8966.55,3999.4799999999996,3265.5400000000004,4174.33,8491.58,4161.92,3909.68,4073.22,3647.7999999999997,3453.08,2445.7399999999993,6010.33,5669.900000000001
greedy_priority,8519.729,8603.195,298,10120.380000000001,6926.0599999999995,8010.46,6436.6900000000005,9753.73,4165.36,11645.85,11033.09,11270.98,12607.720000000001,5912.380000000001,10080.23,1989.5900000000004,4990.2,13539.210000000001,8449.03,8757.359999999999,10026.67,6174.310000000001,6179.62,13122.48,11258.57,8828.88,7453.99,8054.030000000001,8230.72,6471.71,4603.82,9371.65,10127.1
gravitational_search,3931.1506666666664,3594.16,2558,4234.0,2737.21,3515.4300000000003,3532.42,4554.96,3059.54,5667.16,4840.509999999999,3746.1099999999997,5713.64,3347.5,2940.82,2011.73,3289.0499999999997,4690.32,3042.64,5925.54,4045.0600000000004,3655.9,3117.63,6435.77,4207.25,3863.3500000000004,4220.67,3181.1,3313.4399999999996,3524.12,2523.89,5695.79,3301.97
onion_search_hamilton -a:cnum 2,824.0786666666667,103.91999999999999,172,1998.5499999999997,0.0,986.5799999999999,57.12,1365.4900000000002,11.700000000000001,0.0,270.4,1265.6999999999998,2821.6499999999996,170.38,603.4399999999999,0.0,537.6,21.15,0.0,3975.5799999999995,1811.55,0.0,0.0,5689.78,287.99,0.0,105.69,0.0,102.14999999999999,0.0,0.0,0.0,2639.8599999999997
onion_search_hamilton -a:cnum 4,1037.3276666666666,310.255,176,322.67,0.0,627.1199999999999,0.0,254.07999999999998,2021.04,0.0,4087.31,1486.36,4322.32,380.52000000000004,297.84,0.0,128.89,2507.2099999999996,703.78,4875.21,25.65,0.0,0.0,4994.879999999999,753.9999999999998,215.39000000000001,211.03000000000003,19.83,102.14999999999999,1210.87,0.0,540.79,1030.8899999999999
onion_search_heuristic -a:cnum 2,785.6183333333335,103.91999999999999,174,1998.5499999999997,0.0,986.5799999999999,57.12,1365.4900000000002,11.700000000000001,0.0,270.4,1265.6999999999998,2821.6499999999996,170.38,603.4399999999999,0.0,537.6,21.15,0.0,3975.5799999999995,1811.55,0.0,0.0,4535.97,287.99,0.0,105.69,0.0,102.14999999999999,0.0,0.0,0.0,2639.8599999999997
onion_search_heuristic -a:cnum 4,1037.3276666666666,310.255,195,322.67,0.0,627.1199999999999,0.0,254.07999999999998,2021.04,0.0,4087.31,1486.36,4322.32,380.52000000000004,297.84,0.0,128.89,2507.2099999999996,703.78,4875.21,25.65,0.0,0.0,4994.879999999999,753.9999999999998,215.39000000000001,211.03000000000003,19.83,102.14999999999999,1210.87,0.0,540.79,1030.8899999999999


vn10wn4cf0cn0st300800p1:5000,Average,Median,Average runtime,vn10wn4cf0cn0st300800p1_0,vn10wn4cf0cn0st300800p1_1,vn10wn4cf0cn0st300800p1_2,vn10wn4cf0cn0st300800p1_3,vn10wn4cf0cn0st300800p1_4,vn10wn4cf0cn0st300800p1_5,vn10wn4cf0cn0st300800p1_6,vn10wn4cf0cn0st300800p1_7,vn10wn4cf0cn0st300800p1_8,vn10wn4cf0cn0st300800p1_9,vn10wn4cf0cn0st300800p1_10,vn10wn4cf0cn0st300800p1_11,vn10wn4cf0cn0st300800p1_12,vn10wn4cf0cn0st300800p1_13,vn10wn4cf0cn0st300800p1_14,vn10wn4cf0cn0st300800p1_15,vn10wn4cf0cn0st300800p1_16,vn10wn4cf0cn0st300800p1_17,vn10wn4cf0cn0st300800p1_18,vn10wn4cf0cn0st300800p1_19,vn10wn4cf0cn0st300800p1_20,vn10wn4cf0cn0st300800p1_21,vn10wn4cf0cn0st300800p1_22,vn10wn4cf0cn0st300800p1_23,vn10wn4cf0cn0st300800p1_24,vn10wn4cf0cn0st300800p1_25,vn10wn4cf0cn0st300800p1_26,vn10wn4cf0cn0st300800p1_27,vn10wn4cf0cn0st300800p1_28,vn10wn4cf0cn0st300800p1_29
